PartipantID,Index,Vis,VisID,Error,TruePerc,ReportPerc
31424,0,mediumBarChart,1,0.51457155,28.57143,30
31424,1,tinyPieChart,3,1.0892668,47.87234,50
31424,2,largeBarChart,2,-0.5525454,80.681816,80
31424,3,tinyBarChart,0,-1.4098809,94.62366,95
31424,4,tinyPieChart,3,-3,0,0
31424,5,tinyPieChart,3,3.8365014,85.71429,100
31424,6,mediumBarChart,1,3.2064505,70.76923,80
31424,7,mediumPieChart,4,0.7800351,28.282827,30
31424,8,mediumBarChart,1,0.6863398,18.390804,20
31424,9,tinyBarChart,0,2.9131222,32.467533,40
31424,10,largePieChart,5,1.7210225,96.7033,100
31424,11,largePieChart,5,1.9068906,76.25,80
31424,12,tinyBarChart,0,4.0588937,3.3333335,20
31424,13,tinyBarChart,0,3.5563934,63.235294,75
31424,14,mediumPieChart,4,2.321928,25,20
