PartipantID,Index,Vis,VisID,Error,TruePerc,ReportPerc
21377,56,mediumPieChart,4,2.498806,4.347826,10.0
21377,57,tinyBarChart,0,1.2138684,22.680412,25.0
21377,58,mediumPieChart,4,4.058893,51.666664,35.0
21377,59,tinyBarChart,0,0.5563938,23.529411,25.0
21377,60,tinyPieChart,3,4.024023,46.268658,30.0
21377,61,largeBarChart,2,2.0906022,40.74074,45.0
21377,62,tinyPieChart,3,2.0489092,24.13793,20.0
21377,63,mediumBarChart,1,0.34994635,86.27451,85.0
21377,64,tinyPieChart,3,3.036951,13.207547,5.0
21377,65,tinyBarChart,0,2.6114337,88.88889,95.0
21377,66,mediumBarChart,1,0.86820984,3.1746035,5.0
21377,67,tinyBarChart,0,1.9963522,1.010101,5.0
